dimension,vertices,ave_degree,epsilon,fptas_mosp
126, 600, 4, 0.4, 179
126, 600, 4, 0.4, 1542
126, 600, 4, 0.4, 2232
126, 600, 4, 0.4, 1526
126, 600, 4, 0.4, 2082
126, 600, 4, 0.4, 1694
126, 600, 4, 0.4, 2362
126, 600, 4, 0.4, 2564
126, 600, 4, 0.4, 2074
126, 600, 4, 0.4, 1677
126, 600, 4, 0.4, 2411
126, 600, 4, 0.4, 2211
126, 600, 4, 0.4, 2081
124, 600, 4, 0.4, 1647
124, 600, 4, 0.4, 2183
124, 600, 4, 0.4, 2795
124, 600, 4, 0.4, 2644
124, 600, 4, 0.4, 2644
124, 600, 4, 0.4, 1700
124, 600, 4, 0.4, 1821
124, 600, 4, 0.4, 2321
124, 600, 4, 0.4, 2617
124, 600, 4, 0.4, 1718
124, 600, 4, 0.4, 2438
124, 600, 4, 0.4, 1236
124, 600, 4, 0.4, 2091
124, 600, 4, 0.4, 1621
124, 600, 4, 0.4, 2084
124, 600, 4, 0.4, 1912
124, 600, 4, 0.4, 1524
124, 600, 4, 0.4, 1868
124, 600, 4, 0.4, 2364
124, 600, 4, 0.4, 1563
124, 600, 4, 0.4, 2917
124, 600, 4, 0.4, 1321
124, 600, 4, 0.4, 3460
124, 600, 4, 0.4, 1373
124, 600, 4, 0.4, 1728
124, 600, 4, 0.4, 2282
124, 600, 4, 0.4, 1992
124, 600, 4, 0.4, 1730
124, 600, 4, 0.4, 2734
124, 600, 4, 0.4, 2324
124, 600, 4, 0.4, 2075
124, 600, 4, 0.4, 2900
124, 600, 4, 0.4, 2549
124, 600, 4, 0.4, 3066
124, 600, 4, 0.4, 2039
124, 600, 4, 0.4, 2074
124, 600, 4, 0.4, 1200
124, 600, 4, 0.4, 2277
124, 600, 4, 0.4, 3390
124, 600, 4, 0.4, 1760
124, 600, 4, 0.4, 2295
124, 600, 4, 0.4, 1369
124, 600, 4, 0.4, 2485
124, 600, 4, 0.4, 1666
124, 600, 4, 0.4, 1680
124, 600, 4, 0.4, 2439
124, 600, 4, 0.4, 1735
124, 600, 4, 0.4, 1926
124, 600, 4, 0.4, 1991
124, 600, 4, 0.4, 2223
124, 600, 4, 0.4, 2568
124, 600, 4, 0.4, 2853
124, 600, 4, 0.4, 2806
124, 600, 4, 0.4, 1554
124, 600, 4, 0.4, 2398
124, 600, 4, 0.4, 1567
124, 600, 4, 0.4, 1359
124, 600, 4, 0.4, 1890
124, 600, 4, 0.4, 1480
124, 600, 4, 0.4, 2519
124, 600, 4, 0.4, 1731
124, 600, 4, 0.4, 3344
124, 600, 4, 0.4, 2762
124, 600, 4, 0.4, 2235
124, 600, 4, 0.4, 2501
124, 600, 4, 0.4, 3022
124, 600, 4, 0.4, 2077
124, 600, 4, 0.4, 2368
124, 600, 4, 0.4, 1538
124, 600, 4, 0.4, 2197
124, 600, 4, 0.4, 1616
124, 600, 4, 0.4, 1854
124, 600, 4, 0.4, 3780
124, 600, 4, 0.4, 1276
124, 600, 4, 0.4, 1408
124, 600, 4, 0.4, 1667
124, 600, 4, 0.4, 2453
124, 600, 4, 0.4, 1562
124, 600, 4, 0.4, 2381
124, 600, 4, 0.4, 1718
124, 600, 4, 0.4, 2397
124, 600, 4, 0.4, 1862
124, 600, 4, 0.4, 1271
124, 600, 4, 0.4, 1759
124, 600, 4, 0.4, 2673
124, 600, 4, 0.4, 2225
124, 600, 4, 0.4, 2578
124, 600, 4, 0.4, 2026
124, 600, 4, 0.4, 1765
124, 600, 4, 0.4, 1913
124, 600, 4, 0.4, 2032
124, 600, 4, 0.4, 1484
124, 600, 4, 0.4, 1775
124, 600, 4, 0.4, 2053
124, 600, 4, 0.4, 3512
124, 600, 4, 0.4, 1671
124, 600, 4, 0.4, 1969
124, 600, 4, 0.4, 1884
124, 600, 4, 0.4, 2853
124, 600, 4, 0.4, 1735
122, 600, 4, 0.4, 3732
122, 600, 4, 0.4, 2292
122, 600, 4, 0.4, 2620
122, 600, 4, 0.4, 86
122, 600, 4, 0.4, 1601
122, 600, 4, 0.4, 2048
122, 600, 4, 0.4, 2136
122, 600, 4, 0.4, 2826
122, 600, 4, 0.4, 1582
122, 600, 4, 0.4, 2153
122, 600, 4, 0.4, 2447
122, 600, 4, 0.4, 1337
122, 600, 4, 0.4, 1691
122, 600, 4, 0.4, 2081
122, 600, 4, 0.4, 1608
122, 600, 4, 0.4, 3039
122, 600, 4, 0.4, 2198
122, 600, 4, 0.4, 1713
122, 600, 4, 0.4, 1882
122, 600, 4, 0.4, 2297
122, 600, 4, 0.4, 1833
122, 600, 4, 0.4, 1442
122, 600, 4, 0.4, 1644
122, 600, 4, 0.4, 1952
122, 600, 4, 0.4, 3367
122, 600, 4, 0.4, 2098
122, 600, 4, 0.4, 2672
122, 600, 4, 0.4, 1731
122, 600, 4, 0.4, 1918
122, 600, 4, 0.4, 2118
122, 600, 4, 0.4, 1851
122, 600, 4, 0.4, 2242
122, 600, 4, 0.4, 1583
122, 600, 4, 0.4, 2875
122, 600, 4, 0.4, 1946
122, 600, 4, 0.4, 1674
122, 600, 4, 0.4, 1771
122, 600, 4, 0.4, 1809
122, 600, 4, 0.4, 2805
122, 600, 4, 0.4, 2547
122, 600, 4, 0.4, 2567
122, 600, 4, 0.4, 1707
122, 600, 4, 0.4, 2863
122, 600, 4, 0.4, 1886
122, 600, 4, 0.4, 2967
122, 600, 4, 0.4, 2065
122, 600, 4, 0.4, 2088
122, 600, 4, 0.4, 1715
122, 600, 4, 0.4, 1892
122, 600, 4, 0.4, 1901
122, 600, 4, 0.4, 1773
122, 600, 4, 0.4, 3911
122, 600, 4, 0.4, 2102
122, 600, 4, 0.4, 1577
122, 600, 4, 0.4, 1936
122, 600, 4, 0.4, 1665
122, 600, 4, 0.4, 2328
122, 600, 4, 0.4, 1582
122, 600, 4, 0.4, 2138
122, 600, 4, 0.4, 2140
122, 600, 4, 0.4, 3335
122, 600, 4, 0.4, 2580
122, 600, 4, 0.4, 2104
122, 600, 4, 0.4, 2471
122, 600, 4, 0.4, 1454
122, 600, 4, 0.4, 2428
122, 600, 4, 0.4, 161
122, 600, 4, 0.4, 1985
122, 600, 4, 0.4, 149
122, 600, 4, 0.4, 2076
122, 600, 4, 0.4, 1784
122, 600, 4, 0.4, 87
122, 600, 4, 0.4, 1614
122, 600, 4, 0.4, 1836
122, 600, 4, 0.4, 2125
122, 600, 4, 0.4, 2379
122, 600, 4, 0.4, 1610
122, 600, 4, 0.4, 2270
122, 600, 4, 0.4, 1560
122, 600, 4, 0.4, 1815
122, 600, 4, 0.4, 3513
122, 600, 4, 0.4, 2153
122, 600, 4, 0.4, 2064
122, 600, 4, 0.4, 1402
122, 600, 4, 0.4, 1337
122, 600, 4, 0.4, 1640
122, 600, 4, 0.4, 2456
122, 600, 4, 0.4, 1738
122, 600, 4, 0.4, 1832
122, 600, 4, 0.4, 3086
122, 600, 4, 0.4, 1389
122, 600, 4, 0.4, 2713
122, 600, 4, 0.4, 2024
122, 600, 4, 0.4, 1702
122, 600, 4, 0.4, 3104
122, 600, 4, 0.4, 3095
122, 600, 4, 0.4, 1913
122, 600, 4, 0.4, 1304
122, 600, 4, 0.4, 2650
122, 600, 4, 0.4, 1804
120, 600, 4, 0.4, 1360
120, 600, 4, 0.4, 1502
120, 600, 4, 0.4, 1783
120, 600, 4, 0.4, 1764
120, 600, 4, 0.4, 1661
120, 600, 4, 0.4, 2497
120, 600, 4, 0.4, 288
120, 600, 4, 0.4, 79
120, 600, 4, 0.4, 2031
120, 600, 4, 0.4, 1878
120, 600, 4, 0.4, 1802
120, 600, 4, 0.4, 1835
120, 600, 4, 0.4, 1922
120, 600, 4, 0.4, 1646
120, 600, 4, 0.4, 1697
120, 600, 4, 0.4, 1503
120, 600, 4, 0.4, 1934
120, 600, 4, 0.4, 2252
120, 600, 4, 0.4, 2435
120, 600, 4, 0.4, 2199
120, 600, 4, 0.4, 2433
120, 600, 4, 0.4, 1471
120, 600, 4, 0.4, 1711
120, 600, 4, 0.4, 1421
120, 600, 4, 0.4, 1690
120, 600, 4, 0.4, 3747
120, 600, 4, 0.4, 2358
120, 600, 4, 0.4, 2208
120, 600, 4, 0.4, 1700
120, 600, 4, 0.4, 1520
120, 600, 4, 0.4, 1754
120, 600, 4, 0.4, 1691
120, 600, 4, 0.4, 1676
120, 600, 4, 0.4, 2821
120, 600, 4, 0.4, 2649
120, 600, 4, 0.4, 2031
120, 600, 4, 0.4, 3257
120, 600, 4, 0.4, 1970
120, 600, 4, 0.4, 2015
120, 600, 4, 0.4, 1955
120, 600, 4, 0.4, 1802
120, 600, 4, 0.4, 2139
120, 600, 4, 0.4, 1814
120, 600, 4, 0.4, 473
120, 600, 4, 0.4, 2133
120, 600, 4, 0.4, 1670
120, 600, 4, 0.4, 3184
120, 600, 4, 0.4, 1758
120, 600, 4, 0.4, 2059
120, 600, 4, 0.4, 1405
120, 600, 4, 0.4, 1992
120, 600, 4, 0.4, 2187
120, 600, 4, 0.4, 2167
120, 600, 4, 0.4, 1906
120, 600, 4, 0.4, 2182
120, 600, 4, 0.4, 2119
120, 600, 4, 0.4, 1875
120, 600, 4, 0.4, 2163
120, 600, 4, 0.4, 1767
120, 600, 4, 0.4, 1647
120, 600, 4, 0.4, 95
120, 600, 4, 0.4, 2109
120, 600, 4, 0.4, 1662
120, 600, 4, 0.4, 2265
120, 600, 4, 0.4, 1380
120, 600, 4, 0.4, 2002
120, 600, 4, 0.4, 2098
120, 600, 4, 0.4, 94
120, 600, 4, 0.4, 1720
120, 600, 4, 0.4, 2084
120, 600, 4, 0.4, 1310
120, 600, 4, 0.4, 366
120, 600, 4, 0.4, 429
120, 600, 4, 0.4, 2200
120, 600, 4, 0.4, 1630
120, 600, 4, 0.4, 1816
120, 600, 4, 0.4, 1360
120, 600, 4, 0.4, 1610
120, 600, 4, 0.4, 2400
120, 600, 4, 0.4, 2544
120, 600, 4, 0.4, 106
120, 600, 4, 0.4, 1037
120, 600, 4, 0.4, 1479
120, 600, 4, 0.4, 2666
120, 600, 4, 0.4, 1862
120, 600, 4, 0.4, 1717
120, 600, 4, 0.4, 2748
120, 600, 4, 0.4, 1774
120, 600, 4, 0.4, 2926
120, 600, 4, 0.4, 2118
120, 600, 4, 0.4, 1419
120, 600, 4, 0.4, 1987
120, 600, 4, 0.4, 1847
120, 600, 4, 0.4, 1976
120, 600, 4, 0.4, 1663
120, 600, 4, 0.4, 1824
120, 600, 4, 0.4, 1770
120, 600, 4, 0.4, 2674
120, 600, 4, 0.4, 1962
120, 600, 4, 0.4, 1735
118, 600, 4, 0.4, 2185
118, 600, 4, 0.4, 3919
118, 600, 4, 0.4, 1948
118, 600, 4, 0.4, 2303
118, 600, 4, 0.4, 1608
118, 600, 4, 0.4, 2158
118, 600, 4, 0.4, 2135
118, 600, 4, 0.4, 1963
118, 600, 4, 0.4, 2121
118, 600, 4, 0.4, 2011
118, 600, 4, 0.4, 3707
118, 600, 4, 0.4, 2689
118, 600, 4, 0.4, 1946
118, 600, 4, 0.4, 549
118, 600, 4, 0.4, 1803
118, 600, 4, 0.4, 2327
118, 600, 4, 0.4, 697
118, 600, 4, 0.4, 1794
118, 600, 4, 0.4, 2003
118, 600, 4, 0.4, 1772
118, 600, 4, 0.4, 119
118, 600, 4, 0.4, 1696
118, 600, 4, 0.4, 2253
118, 600, 4, 0.4, 1772
118, 600, 4, 0.4, 5161
118, 600, 4, 0.4, 2223
118, 600, 4, 0.4, 2719
118, 600, 4, 0.4, 1357
118, 600, 4, 0.4, 2914
118, 600, 4, 0.4, 2934
118, 600, 4, 0.4, 1600
118, 600, 4, 0.4, 285
118, 600, 4, 0.4, 1808
118, 600, 4, 0.4, 1993
118, 600, 4, 0.4, 1695
118, 600, 4, 0.4, 1831
118, 600, 4, 0.4, 2457
118, 600, 4, 0.4, 1836
118, 600, 4, 0.4, 2012
118, 600, 4, 0.4, 1673
118, 600, 4, 0.4, 96
118, 600, 4, 0.4, 1842
118, 600, 4, 0.4, 2552
118, 600, 4, 0.4, 2635
118, 600, 4, 0.4, 2448
118, 600, 4, 0.4, 1543
118, 600, 4, 0.4, 2467
118, 600, 4, 0.4, 1574
118, 600, 4, 0.4, 1784
118, 600, 4, 0.4, 1465
118, 600, 4, 0.4, 1457
118, 600, 4, 0.4, 1761
118, 600, 4, 0.4, 1920
118, 600, 4, 0.4, 1911
118, 600, 4, 0.4, 1670
118, 600, 4, 0.4, 1634
118, 600, 4, 0.4, 1784
118, 600, 4, 0.4, 2304
118, 600, 4, 0.4, 2517
118, 600, 4, 0.4, 2012
118, 600, 4, 0.4, 2595
118, 600, 4, 0.4, 4837
118, 600, 4, 0.4, 1919
118, 600, 4, 0.4, 1605
118, 600, 4, 0.4, 203
118, 600, 4, 0.4, 2618
118, 600, 4, 0.4, 127
118, 600, 4, 0.4, 1365
118, 600, 4, 0.4, 1368
118, 600, 4, 0.4, 1726
118, 600, 4, 0.4, 2324
118, 600, 4, 0.4, 1593
118, 600, 4, 0.4, 1469
118, 600, 4, 0.4, 1754
118, 600, 4, 0.4, 1722
118, 600, 4, 0.4, 2453
118, 600, 4, 0.4, 2513
118, 600, 4, 0.4, 1666
118, 600, 4, 0.4, 2546
118, 600, 4, 0.4, 1797
118, 600, 4, 0.4, 4171
118, 600, 4, 0.4, 1476
118, 600, 4, 0.4, 2531
118, 600, 4, 0.4, 2240
118, 600, 4, 0.4, 1489
118, 600, 4, 0.4, 1629
118, 600, 4, 0.4, 2202
118, 600, 4, 0.4, 3295
118, 600, 4, 0.4, 1400
118, 600, 4, 0.4, 439
118, 600, 4, 0.4, 2499
118, 600, 4, 0.4, 3440
118, 600, 4, 0.4, 1750
118, 600, 4, 0.4, 1361
118, 600, 4, 0.4, 1480
118, 600, 4, 0.4, 2102
118, 600, 4, 0.4, 2521
118, 600, 4, 0.4, 132
118, 600, 4, 0.4, 2634
118, 600, 4, 0.4, 1635
116, 600, 4, 0.4, 627
116, 600, 4, 0.4, 1679
116, 600, 4, 0.4, 1663
116, 600, 4, 0.4, 1783
116, 600, 4, 0.4, 2535
116, 600, 4, 0.4, 283
116, 600, 4, 0.4, 1188
116, 600, 4, 0.4, 2454
116, 600, 4, 0.4, 2589
116, 600, 4, 0.4, 2535
116, 600, 4, 0.4, 1896
116, 600, 4, 0.4, 1750
116, 600, 4, 0.4, 491
116, 600, 4, 0.4, 2098
116, 600, 4, 0.4, 3306
116, 600, 4, 0.4, 2740
116, 600, 4, 0.4, 2798
116, 600, 4, 0.4, 1919
116, 600, 4, 0.4, 1945
116, 600, 4, 0.4, 1941
116, 600, 4, 0.4, 1398
116, 600, 4, 0.4, 1387
116, 600, 4, 0.4, 1549
116, 600, 4, 0.4, 2153
116, 600, 4, 0.4, 1789
116, 600, 4, 0.4, 2358
116, 600, 4, 0.4, 1383
116, 600, 4, 0.4, 1711
116, 600, 4, 0.4, 2424
116, 600, 4, 0.4, 1656
116, 600, 4, 0.4, 2412
116, 600, 4, 0.4, 1113
116, 600, 4, 0.4, 1787
116, 600, 4, 0.4, 2592
116, 600, 4, 0.4, 1373
116, 600, 4, 0.4, 1626
116, 600, 4, 0.4, 1710
116, 600, 4, 0.4, 1759
116, 600, 4, 0.4, 1688
116, 600, 4, 0.4, 2801
116, 600, 4, 0.4, 2168
116, 600, 4, 0.4, 1619
116, 600, 4, 0.4, 1753
116, 600, 4, 0.4, 160
116, 600, 4, 0.4, 462
116, 600, 4, 0.4, 1807
116, 600, 4, 0.4, 2443
116, 600, 4, 0.4, 4193
116, 600, 4, 0.4, 2077
116, 600, 4, 0.4, 2148
116, 600, 4, 0.4, 2190
116, 600, 4, 0.4, 1880
116, 600, 4, 0.4, 2810
116, 600, 4, 0.4, 1756
116, 600, 4, 0.4, 97
116, 600, 4, 0.4, 2156
116, 600, 4, 0.4, 2059
116, 600, 4, 0.4, 1978
116, 600, 4, 0.4, 3033
116, 600, 4, 0.4, 1919
116, 600, 4, 0.4, 2317
116, 600, 4, 0.4, 2036
116, 600, 4, 0.4, 1714
116, 600, 4, 0.4, 274
116, 600, 4, 0.4, 1819
116, 600, 4, 0.4, 1979
116, 600, 4, 0.4, 1592
116, 600, 4, 0.4, 1772
116, 600, 4, 0.4, 2447
116, 600, 4, 0.4, 2809
116, 600, 4, 0.4, 2369
116, 600, 4, 0.4, 1555
116, 600, 4, 0.4, 1759
116, 600, 4, 0.4, 1677
116, 600, 4, 0.4, 2032
116, 600, 4, 0.4, 2290
116, 600, 4, 0.4, 2081
116, 600, 4, 0.4, 1569
116, 600, 4, 0.4, 1524
116, 600, 4, 0.4, 1715
116, 600, 4, 0.4, 1640
116, 600, 4, 0.4, 2412
116, 600, 4, 0.4, 1842
116, 600, 4, 0.4, 2160
116, 600, 4, 0.4, 1633
116, 600, 4, 0.4, 1899
116, 600, 4, 0.4, 2081
116, 600, 4, 0.4, 1775
116, 600, 4, 0.4, 3078
116, 600, 4, 0.4, 2592
116, 600, 4, 0.4, 1749
116, 600, 4, 0.4, 2738
116, 600, 4, 0.4, 1476
116, 600, 4, 0.4, 2153
116, 600, 4, 0.4, 713
116, 600, 4, 0.4, 1440
116, 600, 4, 0.4, 1822
116, 600, 4, 0.4, 1755
116, 600, 4, 0.4, 2139
116, 600, 4, 0.4, 1492
114, 600, 4, 0.4, 1486
114, 600, 4, 0.4, 1531
114, 600, 4, 0.4, 2053
114, 600, 4, 0.4, 1279
114, 600, 4, 0.4, 2033
114, 600, 4, 0.4, 1382
114, 600, 4, 0.4, 1559
114, 600, 4, 0.4, 2722
114, 600, 4, 0.4, 1684
114, 600, 4, 0.4, 1703
114, 600, 4, 0.4, 1455
114, 600, 4, 0.4, 2148
114, 600, 4, 0.4, 1869
114, 600, 4, 0.4, 1448
114, 600, 4, 0.4, 1897
114, 600, 4, 0.4, 1458
114, 600, 4, 0.4, 1911
114, 600, 4, 0.4, 1684
114, 600, 4, 0.4, 2351
114, 600, 4, 0.4, 1570
114, 600, 4, 0.4, 1764
114, 600, 4, 0.4, 1746
114, 600, 4, 0.4, 1797
114, 600, 4, 0.4, 2314
114, 600, 4, 0.4, 250
114, 600, 4, 0.4, 426
114, 600, 4, 0.4, 1792
114, 600, 4, 0.4, 1579
114, 600, 4, 0.4, 2034
114, 600, 4, 0.4, 2018
114, 600, 4, 0.4, 2799
114, 600, 4, 0.4, 2366
114, 600, 4, 0.4, 1940
114, 600, 4, 0.4, 1771
114, 600, 4, 0.4, 1305
114, 600, 4, 0.4, 1653
114, 600, 4, 0.4, 1557
114, 600, 4, 0.4, 1434
114, 600, 4, 0.4, 77
114, 600, 4, 0.4, 1350
114, 600, 4, 0.4, 1972
114, 600, 4, 0.4, 1889
114, 600, 4, 0.4, 1572
114, 600, 4, 0.4, 2467
114, 600, 4, 0.4, 2724
114, 600, 4, 0.4, 2526
114, 600, 4, 0.4, 1334
114, 600, 4, 0.4, 4228
114, 600, 4, 0.4, 1461
114, 600, 4, 0.4, 1814
114, 600, 4, 0.4, 2142
114, 600, 4, 0.4, 2558
114, 600, 4, 0.4, 2237
114, 600, 4, 0.4, 1969
114, 600, 4, 0.4, 1808
114, 600, 4, 0.4, 1971
114, 600, 4, 0.4, 2195
114, 600, 4, 0.4, 1848
114, 600, 4, 0.4, 1513
114, 600, 4, 0.4, 719
114, 600, 4, 0.4, 2147
114, 600, 4, 0.4, 1326
114, 600, 4, 0.4, 2439
114, 600, 4, 0.4, 1733
114, 600, 4, 0.4, 2772
114, 600, 4, 0.4, 2625
114, 600, 4, 0.4, 1397
114, 600, 4, 0.4, 2652
114, 600, 4, 0.4, 2828
114, 600, 4, 0.4, 1908
114, 600, 4, 0.4, 1419
114, 600, 4, 0.4, 3669
114, 600, 4, 0.4, 1418
114, 600, 4, 0.4, 316
114, 600, 4, 0.4, 3209
114, 600, 4, 0.4, 2715
114, 600, 4, 0.4, 1906
114, 600, 4, 0.4, 1564
114, 600, 4, 0.4, 1289
114, 600, 4, 0.4, 2720
114, 600, 4, 0.4, 1625
114, 600, 4, 0.4, 1552
114, 600, 4, 0.4, 195
114, 600, 4, 0.4, 1861
114, 600, 4, 0.4, 1646
114, 600, 4, 0.4, 2254
114, 600, 4, 0.4, 1733
114, 600, 4, 0.4, 1693
114, 600, 4, 0.4, 1677
114, 600, 4, 0.4, 1631
114, 600, 4, 0.4, 2305
114, 600, 4, 0.4, 2348
114, 600, 4, 0.4, 1760
114, 600, 4, 0.4, 1257
114, 600, 4, 0.4, 372
114, 600, 4, 0.4, 2000
114, 600, 4, 0.4, 1675
114, 600, 4, 0.4, 2988
114, 600, 4, 0.4, 1924
114, 600, 4, 0.4, 1849
112, 600, 4, 0.4, 2427
112, 600, 4, 0.4, 2149
112, 600, 4, 0.4, 1630
112, 600, 4, 0.4, 1386
112, 600, 4, 0.4, 1603
112, 600, 4, 0.4, 1086
112, 600, 4, 0.4, 1228
112, 600, 4, 0.4, 2619
112, 600, 4, 0.4, 1385
112, 600, 4, 0.4, 2421
112, 600, 4, 0.4, 2067
112, 600, 4, 0.4, 2540
112, 600, 4, 0.4, 1636
112, 600, 4, 0.4, 2096
112, 600, 4, 0.4, 93
112, 600, 4, 0.4, 2264
112, 600, 4, 0.4, 1876
112, 600, 4, 0.4, 2598
112, 600, 4, 0.4, 1678
112, 600, 4, 0.4, 1871
112, 600, 4, 0.4, 1872
112, 600, 4, 0.4, 1503
112, 600, 4, 0.4, 2259
