dimension,vertices,ave_degree,epsilon,fptas_mosp
50, 1600, 4, 160, 313
50, 1600, 4, 160, 224
50, 1600, 4, 160, 206
50, 1600, 4, 160, 151
50, 1600, 4, 160, 127
50, 1600, 4, 160, 133
50, 1600, 4, 160, 474
50, 1600, 4, 160, 404
50, 1600, 4, 160, 335
50, 1600, 4, 160, 109
50, 1600, 4, 120, 121
50, 1600, 4, 120, 152
50, 1600, 4, 120, 143
50, 1600, 4, 120, 129
50, 1600, 4, 120, 479
50, 1600, 4, 120, 812
50, 1600, 4, 120, 167
50, 1600, 4, 120, 116
50, 1600, 4, 120, 682
50, 1600, 4, 120, 231
50, 1600, 4, 120, 293
50, 1600, 4, 120, 115
50, 1600, 4, 120, 310
50, 1600, 4, 120, 114
50, 1600, 4, 120, 201
50, 1600, 4, 120, 181
50, 1600, 4, 120, 106
50, 1600, 4, 120, 437
50, 1600, 4, 120, 132
50, 1600, 4, 120, 277
50, 1600, 4, 120, 293
50, 1600, 4, 120, 260
50, 1600, 4, 120, 138
50, 1600, 4, 120, 144
50, 1600, 4, 120, 207
50, 1600, 4, 120, 159
50, 1600, 4, 120, 164
50, 1600, 4, 120, 411
50, 1600, 4, 120, 350
50, 1600, 4, 120, 271
50, 1600, 4, 120, 150
50, 1600, 4, 120, 218
50, 1600, 4, 120, 585
50, 1600, 4, 120, 194
50, 1600, 4, 120, 145
50, 1600, 4, 120, 126
50, 1600, 4, 120, 128
50, 1600, 4, 120, 134
50, 1600, 4, 120, 198
50, 1600, 4, 120, 123
50, 1600, 4, 120, 628
50, 1600, 4, 120, 137
50, 1600, 4, 120, 447
50, 1600, 4, 120, 446
50, 1600, 4, 120, 502
50, 1600, 4, 120, 126
50, 1600, 4, 120, 130
50, 1600, 4, 120, 297
50, 1600, 4, 120, 124
50, 1600, 4, 120, 435
50, 1600, 4, 120, 212
50, 1600, 4, 120, 139
50, 1600, 4, 120, 582
50, 1600, 4, 120, 479
50, 1600, 4, 120, 193
50, 1600, 4, 120, 346
50, 1600, 4, 120, 193
50, 1600, 4, 120, 353
50, 1600, 4, 120, 153
50, 1600, 4, 120, 261
50, 1600, 4, 120, 374
50, 1600, 4, 120, 127
50, 1600, 4, 120, 122
50, 1600, 4, 120, 300
50, 1600, 4, 120, 108
50, 1600, 4, 120, 154
50, 1600, 4, 120, 180
50, 1600, 4, 120, 230
50, 1600, 4, 120, 247
50, 1600, 4, 120, 117
50, 1600, 4, 120, 328
50, 1600, 4, 120, 397
50, 1600, 4, 120, 357
50, 1600, 4, 120, 142
50, 1600, 4, 120, 547
50, 1600, 4, 120, 284
50, 1600, 4, 120, 418
50, 1600, 4, 120, 219
50, 1600, 4, 120, 478
50, 1600, 4, 120, 125
50, 1600, 4, 120, 196
50, 1600, 4, 120, 123
50, 1600, 4, 120, 471
50, 1600, 4, 120, 159
50, 1600, 4, 120, 248
50, 1600, 4, 120, 131
50, 1600, 4, 120, 149
50, 1600, 4, 120, 149
50, 1600, 4, 120, 396
50, 1600, 4, 120, 145
50, 1600, 4, 120, 170
50, 1600, 4, 120, 415
50, 1600, 4, 120, 105
50, 1600, 4, 120, 122
50, 1600, 4, 120, 489
50, 1600, 4, 120, 642
50, 1600, 4, 120, 674
50, 1600, 4, 120, 221
50, 1600, 4, 120, 411
50, 1600, 4, 120, 213
50, 1600, 4, 80, 186
50, 1600, 4, 80, 134
50, 1600, 4, 80, 153
50, 1600, 4, 80, 153
50, 1600, 4, 80, 123
50, 1600, 4, 80, 519
50, 1600, 4, 80, 107
50, 1600, 4, 80, 120
50, 1600, 4, 80, 241
50, 1600, 4, 80, 433
50, 1600, 4, 80, 128
50, 1600, 4, 80, 258
50, 1600, 4, 80, 680
50, 1600, 4, 80, 325
50, 1600, 4, 80, 171
50, 1600, 4, 80, 148
50, 1600, 4, 80, 241
50, 1600, 4, 80, 549
50, 1600, 4, 80, 215
50, 1600, 4, 80, 106
50, 1600, 4, 80, 156
50, 1600, 4, 80, 351
50, 1600, 4, 80, 651
50, 1600, 4, 80, 110
50, 1600, 4, 80, 423
50, 1600, 4, 80, 161
50, 1600, 4, 80, 150
50, 1600, 4, 80, 253
50, 1600, 4, 80, 131
50, 1600, 4, 80, 180
50, 1600, 4, 80, 303
50, 1600, 4, 80, 200
50, 1600, 4, 80, 122
50, 1600, 4, 80, 107
50, 1600, 4, 80, 117
50, 1600, 4, 80, 163
50, 1600, 4, 80, 885
50, 1600, 4, 80, 221
50, 1600, 4, 80, 132
50, 1600, 4, 80, 465
50, 1600, 4, 80, 301
50, 1600, 4, 80, 596
50, 1600, 4, 80, 242
50, 1600, 4, 80, 301
50, 1600, 4, 80, 676
50, 1600, 4, 80, 362
50, 1600, 4, 80, 185
50, 1600, 4, 80, 196
50, 1600, 4, 80, 328
50, 1600, 4, 80, 216
50, 1600, 4, 80, 140
50, 1600, 4, 80, 633
50, 1600, 4, 80, 248
50, 1600, 4, 80, 419
50, 1600, 4, 80, 509
50, 1600, 4, 80, 538
50, 1600, 4, 80, 466
50, 1600, 4, 80, 341
50, 1600, 4, 80, 469
50, 1600, 4, 80, 134
50, 1600, 4, 80, 451
50, 1600, 4, 80, 110
50, 1600, 4, 80, 140
50, 1600, 4, 80, 152
50, 1600, 4, 80, 137
50, 1600, 4, 80, 211
50, 1600, 4, 80, 510
50, 1600, 4, 80, 544
50, 1600, 4, 80, 144
50, 1600, 4, 80, 120
50, 1600, 4, 80, 127
50, 1600, 4, 80, 130
50, 1600, 4, 80, 300
50, 1600, 4, 80, 242
50, 1600, 4, 80, 147
50, 1600, 4, 80, 109
50, 1600, 4, 80, 432
50, 1600, 4, 80, 187
50, 1600, 4, 80, 389
50, 1600, 4, 80, 328
50, 1600, 4, 80, 362
50, 1600, 4, 80, 152
50, 1600, 4, 80, 262
50, 1600, 4, 80, 156
50, 1600, 4, 80, 475
50, 1600, 4, 80, 132
50, 1600, 4, 80, 168
50, 1600, 4, 80, 159
50, 1600, 4, 80, 106
50, 1600, 4, 80, 188
50, 1600, 4, 80, 201
50, 1600, 4, 80, 272
50, 1600, 4, 80, 483
50, 1600, 4, 80, 126
50, 1600, 4, 80, 132
50, 1600, 4, 80, 588
50, 1600, 4, 80, 260
50, 1600, 4, 80, 243
50, 1600, 4, 80, 176
50, 1600, 4, 80, 118
50, 1600, 4, 40, 220
50, 1600, 4, 40, 466
50, 1600, 4, 40, 134
50, 1600, 4, 40, 302
50, 1600, 4, 40, 120
50, 1600, 4, 40, 129
50, 1600, 4, 40, 514
50, 1600, 4, 40, 658
50, 1600, 4, 40, 442
50, 1600, 4, 40, 324
50, 1600, 4, 40, 141
50, 1600, 4, 40, 227
50, 1600, 4, 40, 525
50, 1600, 4, 40, 119
50, 1600, 4, 40, 258
50, 1600, 4, 40, 433
50, 1600, 4, 40, 109
50, 1600, 4, 40, 163
50, 1600, 4, 40, 210
50, 1600, 4, 40, 139
50, 1600, 4, 40, 109
50, 1600, 4, 40, 453
50, 1600, 4, 40, 574
50, 1600, 4, 40, 107
50, 1600, 4, 40, 196
50, 1600, 4, 40, 110
50, 1600, 4, 40, 511
50, 1600, 4, 40, 618
50, 1600, 4, 40, 465
50, 1600, 4, 40, 114
50, 1600, 4, 40, 277
50, 1600, 4, 40, 172
50, 1600, 4, 40, 414
50, 1600, 4, 40, 118
50, 1600, 4, 40, 205
50, 1600, 4, 40, 156
50, 1600, 4, 40, 130
50, 1600, 4, 40, 273
50, 1600, 4, 40, 125
50, 1600, 4, 40, 121
50, 1600, 4, 40, 281
50, 1600, 4, 40, 552
50, 1600, 4, 40, 185
50, 1600, 4, 40, 289
50, 1600, 4, 40, 372
50, 1600, 4, 40, 298
50, 1600, 4, 40, 194
50, 1600, 4, 40, 123
50, 1600, 4, 40, 125
50, 1600, 4, 40, 510
50, 1600, 4, 40, 477
50, 1600, 4, 40, 334
50, 1600, 4, 40, 347
50, 1600, 4, 40, 212
50, 1600, 4, 40, 189
50, 1600, 4, 40, 125
50, 1600, 4, 40, 114
50, 1600, 4, 40, 120
50, 1600, 4, 40, 372
50, 1600, 4, 40, 294
50, 1600, 4, 40, 234
50, 1600, 4, 40, 201
50, 1600, 4, 40, 256
50, 1600, 4, 40, 639
50, 1600, 4, 40, 296
50, 1600, 4, 40, 137
50, 1600, 4, 40, 110
50, 1600, 4, 40, 158
50, 1600, 4, 40, 215
50, 1600, 4, 40, 139
50, 1600, 4, 40, 109
50, 1600, 4, 40, 515
50, 1600, 4, 40, 149
50, 1600, 4, 40, 116
50, 1600, 4, 40, 120
50, 1600, 4, 40, 225
50, 1600, 4, 40, 150
50, 1600, 4, 40, 186
50, 1600, 4, 40, 146
50, 1600, 4, 40, 151
50, 1600, 4, 40, 346
50, 1600, 4, 40, 575
50, 1600, 4, 40, 118
50, 1600, 4, 40, 1056
50, 1600, 4, 40, 130
50, 1600, 4, 40, 127
50, 1600, 4, 40, 131
50, 1600, 4, 40, 451
50, 1600, 4, 40, 107
50, 1600, 4, 40, 149
50, 1600, 4, 40, 567
50, 1600, 4, 40, 235
50, 1600, 4, 40, 138
50, 1600, 4, 40, 165
50, 1600, 4, 40, 296
50, 1600, 4, 40, 115
50, 1600, 4, 40, 146
50, 1600, 4, 40, 474
50, 1600, 4, 40, 265
50, 1600, 4, 40, 357
50, 1600, 4, 20, 170
50, 1600, 4, 20, 128
50, 1600, 4, 20, 636
50, 1600, 4, 20, 262
50, 1600, 4, 20, 491
50, 1600, 4, 20, 120
50, 1600, 4, 20, 576
50, 1600, 4, 20, 148
50, 1600, 4, 20, 1071
50, 1600, 4, 20, 440
50, 1600, 4, 20, 1057
50, 1600, 4, 20, 131
50, 1600, 4, 20, 764
50, 1600, 4, 20, 240
50, 1600, 4, 20, 313
50, 1600, 4, 20, 713
50, 1600, 4, 20, 360
50, 1600, 4, 20, 730
50, 1600, 4, 20, 455
50, 1600, 4, 20, 151
50, 1600, 4, 20, 133
50, 1600, 4, 20, 121
50, 1600, 4, 20, 133
50, 1600, 4, 20, 525
50, 1600, 4, 20, 124
50, 1600, 4, 20, 882
50, 1600, 4, 20, 108
50, 1600, 4, 20, 670
50, 1600, 4, 20, 163
50, 1600, 4, 20, 268
50, 1600, 4, 20, 515
50, 1600, 4, 20, 186
50, 1600, 4, 20, 222
50, 1600, 4, 20, 177
50, 1600, 4, 20, 187
50, 1600, 4, 20, 573
50, 1600, 4, 20, 156
50, 1600, 4, 20, 660
50, 1600, 4, 20, 657
50, 1600, 4, 20, 114
50, 1600, 4, 20, 1295
50, 1600, 4, 20, 327
50, 1600, 4, 20, 150
50, 1600, 4, 20, 577
50, 1600, 4, 20, 377
50, 1600, 4, 20, 263
50, 1600, 4, 20, 1013
50, 1600, 4, 20, 682
50, 1600, 4, 20, 153
50, 1600, 4, 20, 150
50, 1600, 4, 20, 264
50, 1600, 4, 20, 145
50, 1600, 4, 20, 296
50, 1600, 4, 20, 597
50, 1600, 4, 20, 151
50, 1600, 4, 20, 282
50, 1600, 4, 20, 160
50, 1600, 4, 20, 330
50, 1600, 4, 20, 989
50, 1600, 4, 20, 257
50, 1600, 4, 20, 181
50, 1600, 4, 20, 111
50, 1600, 4, 20, 166
50, 1600, 4, 20, 131
50, 1600, 4, 20, 256
50, 1600, 4, 20, 108
50, 1600, 4, 20, 751
50, 1600, 4, 20, 778
50, 1600, 4, 20, 178
50, 1600, 4, 20, 191
50, 1600, 4, 20, 196
50, 1600, 4, 20, 155
50, 1600, 4, 20, 146
50, 1600, 4, 20, 194
50, 1600, 4, 20, 845
50, 1600, 4, 20, 136
50, 1600, 4, 20, 124
50, 1600, 4, 20, 176
50, 1600, 4, 20, 214
50, 1600, 4, 20, 129
50, 1600, 4, 20, 148
50, 1600, 4, 20, 256
50, 1600, 4, 20, 161
50, 1600, 4, 20, 190
50, 1600, 4, 20, 437
50, 1600, 4, 20, 327
50, 1600, 4, 20, 538
50, 1600, 4, 20, 173
50, 1600, 4, 20, 128
50, 1600, 4, 20, 131
50, 1600, 4, 20, 126
50, 1600, 4, 20, 464
50, 1600, 4, 20, 218
50, 1600, 4, 20, 517
50, 1600, 4, 20, 419
50, 1600, 4, 20, 198
50, 1600, 4, 20, 1033
50, 1600, 4, 20, 187
50, 1600, 4, 20, 160
50, 1600, 4, 20, 130
50, 1600, 4, 16, 567
50, 1600, 4, 16, 194
50, 1600, 4, 16, 129
50, 1600, 4, 16, 257
50, 1600, 4, 16, 416
50, 1600, 4, 16, 392
50, 1600, 4, 16, 113
50, 1600, 4, 16, 232
50, 1600, 4, 16, 832
50, 1600, 4, 16, 263
50, 1600, 4, 16, 111
50, 1600, 4, 16, 681
50, 1600, 4, 16, 134
50, 1600, 4, 16, 158
50, 1600, 4, 16, 1001
50, 1600, 4, 16, 115
50, 1600, 4, 16, 197
50, 1600, 4, 16, 122
50, 1600, 4, 16, 385
50, 1600, 4, 16, 126
50, 1600, 4, 16, 152
50, 1600, 4, 16, 398
50, 1600, 4, 16, 135
50, 1600, 4, 16, 124
50, 1600, 4, 16, 140
50, 1600, 4, 16, 142
50, 1600, 4, 16, 110
50, 1600, 4, 16, 112
50, 1600, 4, 16, 132
50, 1600, 4, 16, 605
50, 1600, 4, 16, 638
50, 1600, 4, 16, 290
50, 1600, 4, 16, 231
50, 1600, 4, 16, 149
50, 1600, 4, 16, 1037
50, 1600, 4, 16, 113
50, 1600, 4, 16, 269
50, 1600, 4, 16, 346
50, 1600, 4, 16, 158
50, 1600, 4, 16, 175
50, 1600, 4, 16, 130
50, 1600, 4, 16, 523
50, 1600, 4, 16, 213
50, 1600, 4, 16, 143
50, 1600, 4, 16, 201
50, 1600, 4, 16, 119
50, 1600, 4, 16, 230
50, 1600, 4, 16, 387
50, 1600, 4, 16, 158
50, 1600, 4, 16, 178
50, 1600, 4, 16, 115
50, 1600, 4, 16, 562
50, 1600, 4, 16, 181
50, 1600, 4, 16, 1054
50, 1600, 4, 16, 215
50, 1600, 4, 16, 124
50, 1600, 4, 16, 127
50, 1600, 4, 16, 542
50, 1600, 4, 16, 189
50, 1600, 4, 16, 195
50, 1600, 4, 16, 428
50, 1600, 4, 16, 250
50, 1600, 4, 16, 196
50, 1600, 4, 16, 122
50, 1600, 4, 16, 137
50, 1600, 4, 16, 308
50, 1600, 4, 16, 141
50, 1600, 4, 16, 121
50, 1600, 4, 16, 129
50, 1600, 4, 16, 163
50, 1600, 4, 16, 275
50, 1600, 4, 16, 794
50, 1600, 4, 16, 252
50, 1600, 4, 16, 156
50, 1600, 4, 16, 287
50, 1600, 4, 16, 150
50, 1600, 4, 16, 132
50, 1600, 4, 16, 213
50, 1600, 4, 16, 171
50, 1600, 4, 16, 585
50, 1600, 4, 16, 186
50, 1600, 4, 16, 235
50, 1600, 4, 16, 189
50, 1600, 4, 16, 124
50, 1600, 4, 16, 116
50, 1600, 4, 16, 977
50, 1600, 4, 16, 180
50, 1600, 4, 16, 153
50, 1600, 4, 16, 122
50, 1600, 4, 16, 109
50, 1600, 4, 16, 1003
50, 1600, 4, 16, 623
50, 1600, 4, 16, 149
50, 1600, 4, 16, 129
50, 1600, 4, 16, 170
50, 1600, 4, 16, 128
50, 1600, 4, 16, 127
50, 1600, 4, 16, 161
50, 1600, 4, 16, 138
50, 1600, 4, 16, 712
50, 1600, 4, 12, 225
50, 1600, 4, 12, 110
50, 1600, 4, 12, 183
50, 1600, 4, 12, 580
50, 1600, 4, 12, 1249
50, 1600, 4, 12, 370
50, 1600, 4, 12, 974
50, 1600, 4, 12, 113
50, 1600, 4, 12, 139
50, 1600, 4, 12, 127
50, 1600, 4, 12, 161
50, 1600, 4, 12, 222
50, 1600, 4, 12, 588
50, 1600, 4, 12, 120
50, 1600, 4, 12, 133
50, 1600, 4, 12, 597
50, 1600, 4, 12, 458
50, 1600, 4, 12, 719
50, 1600, 4, 12, 280
50, 1600, 4, 12, 221
50, 1600, 4, 12, 608
50, 1600, 4, 12, 114
50, 1600, 4, 12, 168
50, 1600, 4, 12, 146
50, 1600, 4, 12, 119
50, 1600, 4, 12, 126
50, 1600, 4, 12, 123
50, 1600, 4, 12, 114
50, 1600, 4, 12, 733
50, 1600, 4, 12, 125
50, 1600, 4, 12, 208
50, 1600, 4, 12, 1093
50, 1600, 4, 12, 120
50, 1600, 4, 12, 359
50, 1600, 4, 12, 295
50, 1600, 4, 12, 776
50, 1600, 4, 12, 118
50, 1600, 4, 12, 255
50, 1600, 4, 12, 309
50, 1600, 4, 12, 131
50, 1600, 4, 12, 191
50, 1600, 4, 12, 118
50, 1600, 4, 12, 751
50, 1600, 4, 12, 133
50, 1600, 4, 12, 268
50, 1600, 4, 12, 159
50, 1600, 4, 12, 129
50, 1600, 4, 12, 114
50, 1600, 4, 12, 155
50, 1600, 4, 12, 579
50, 1600, 4, 12, 123
50, 1600, 4, 12, 115
50, 1600, 4, 12, 253
50, 1600, 4, 12, 111
50, 1600, 4, 12, 166
50, 1600, 4, 12, 288
50, 1600, 4, 12, 190
50, 1600, 4, 12, 440
50, 1600, 4, 12, 136
50, 1600, 4, 12, 301
50, 1600, 4, 12, 117
50, 1600, 4, 12, 326
50, 1600, 4, 12, 223
50, 1600, 4, 12, 466
50, 1600, 4, 12, 892
50, 1600, 4, 12, 130
50, 1600, 4, 12, 181
50, 1600, 4, 12, 423
50, 1600, 4, 12, 162
50, 1600, 4, 12, 678
50, 1600, 4, 12, 128
50, 1600, 4, 12, 242
50, 1600, 4, 12, 140
50, 1600, 4, 12, 150
50, 1600, 4, 12, 144
50, 1600, 4, 12, 117
50, 1600, 4, 12, 108
50, 1600, 4, 12, 273
50, 1600, 4, 12, 510
50, 1600, 4, 12, 175
50, 1600, 4, 12, 146
50, 1600, 4, 12, 787
50, 1600, 4, 12, 133
50, 1600, 4, 12, 209
50, 1600, 4, 12, 150
50, 1600, 4, 12, 220
50, 1600, 4, 12, 115
50, 1600, 4, 12, 447
50, 1600, 4, 12, 128
50, 1600, 4, 12, 946
50, 1600, 4, 12, 164
50, 1600, 4, 12, 170
50, 1600, 4, 12, 762
50, 1600, 4, 12, 233
50, 1600, 4, 12, 204
50, 1600, 4, 12, 145
50, 1600, 4, 12, 140
50, 1600, 4, 12, 291
50, 1600, 4, 12, 597
50, 1600, 4, 12, 220
50, 1600, 4, 8, 1041
50, 1600, 4, 8, 142
50, 1600, 4, 8, 228
50, 1600, 4, 8, 304
50, 1600, 4, 8, 124
50, 1600, 4, 8, 195
50, 1600, 4, 8, 119
50, 1600, 4, 8, 887
50, 1600, 4, 8, 137
50, 1600, 4, 8, 889
50, 1600, 4, 8, 150
50, 1600, 4, 8, 123
50, 1600, 4, 8, 259
50, 1600, 4, 8, 180
50, 1600, 4, 8, 113
50, 1600, 4, 8, 135
50, 1600, 4, 8, 183
50, 1600, 4, 8, 156
50, 1600, 4, 8, 180
50, 1600, 4, 8, 132
50, 1600, 4, 8, 217
50, 1600, 4, 8, 192
50, 1600, 4, 8, 122
50, 1600, 4, 8, 438
50, 1600, 4, 8, 490
50, 1600, 4, 8, 1620
50, 1600, 4, 8, 265
50, 1600, 4, 8, 276
50, 1600, 4, 8, 630
50, 1600, 4, 8, 681
50, 1600, 4, 8, 422
50, 1600, 4, 8, 124
50, 1600, 4, 8, 141
50, 1600, 4, 8, 150
50, 1600, 4, 8, 113
50, 1600, 4, 8, 273
50, 1600, 4, 8, 111
50, 1600, 4, 8, 110
50, 1600, 4, 8, 166
50, 1600, 4, 8, 125
50, 1600, 4, 8, 144
50, 1600, 4, 8, 364
50, 1600, 4, 8, 129
50, 1600, 4, 8, 146
50, 1600, 4, 8, 483
50, 1600, 4, 8, 154
50, 1600, 4, 8, 280
50, 1600, 4, 8, 356
50, 1600, 4, 8, 1123
50, 1600, 4, 8, 192
50, 1600, 4, 8, 271
50, 1600, 4, 8, 301
50, 1600, 4, 8, 138
50, 1600, 4, 8, 151
50, 1600, 4, 8, 132
50, 1600, 4, 8, 137
50, 1600, 4, 8, 128
50, 1600, 4, 8, 220
50, 1600, 4, 8, 121
50, 1600, 4, 8, 223
50, 1600, 4, 8, 226
50, 1600, 4, 8, 161
50, 1600, 4, 8, 124
50, 1600, 4, 8, 120
50, 1600, 4, 8, 1043
50, 1600, 4, 8, 581
50, 1600, 4, 8, 291
50, 1600, 4, 8, 114
50, 1600, 4, 8, 606
50, 1600, 4, 8, 153
50, 1600, 4, 8, 119
50, 1600, 4, 8, 455
50, 1600, 4, 8, 437
50, 1600, 4, 8, 293
50, 1600, 4, 8, 260
50, 1600, 4, 8, 498
50, 1600, 4, 8, 139
50, 1600, 4, 8, 151
50, 1600, 4, 8, 136
50, 1600, 4, 8, 137
50, 1600, 4, 8, 134
50, 1600, 4, 8, 179
50, 1600, 4, 8, 322
50, 1600, 4, 8, 368
50, 1600, 4, 8, 435
50, 1600, 4, 8, 127
50, 1600, 4, 8, 117
50, 1600, 4, 8, 120
50, 1600, 4, 8, 154
50, 1600, 4, 8, 491
50, 1600, 4, 8, 129
50, 1600, 4, 8, 411
50, 1600, 4, 8, 381
50, 1600, 4, 8, 179
50, 1600, 4, 8, 648
50, 1600, 4, 8, 1091
50, 1600, 4, 8, 237
50, 1600, 4, 8, 1282
50, 1600, 4, 8, 118
50, 1600, 4, 8, 121
50, 1600, 4, 4, 133
50, 1600, 4, 4, 227
50, 1600, 4, 4, 172
50, 1600, 4, 4, 121
50, 1600, 4, 4, 250
50, 1600, 4, 4, 314
50, 1600, 4, 4, 181
50, 1600, 4, 4, 1641
50, 1600, 4, 4, 2019
50, 1600, 4, 4, 311
50, 1600, 4, 4, 135
50, 1600, 4, 4, 148
50, 1600, 4, 4, 598
50, 1600, 4, 4, 130
50, 1600, 4, 4, 149
50, 1600, 4, 4, 141
50, 1600, 4, 4, 135
50, 1600, 4, 4, 177
50, 1600, 4, 4, 130
50, 1600, 4, 4, 125
50, 1600, 4, 4, 684
50, 1600, 4, 4, 518
50, 1600, 4, 4, 457
50, 1600, 4, 4, 398
50, 1600, 4, 4, 216
50, 1600, 4, 4, 124
50, 1600, 4, 4, 707
50, 1600, 4, 4, 1313
