dimension,vertices,ave_degree,epsilon,fptas_mosp
50, 1400, 4, 0.4, 817
50, 1400, 4, 0.4, 850
50, 1400, 4, 0.4, 812
50, 1400, 4, 0.4, 109
50, 1400, 4, 0.4, 125
50, 1400, 4, 0.4, 237
50, 1400, 4, 0.4, 100
50, 1400, 4, 0.4, 178
50, 1400, 4, 0.4, 457
50, 1400, 4, 0.4, 131
50, 1400, 4, 0.4, 2325
50, 1400, 4, 0.4, 98
50, 1400, 4, 0.4, 131
50, 1400, 4, 0.4, 2185
50, 1400, 4, 0.4, 99
50, 1400, 4, 0.4, 122
50, 1400, 4, 0.4, 767
50, 1400, 4, 0.4, 867
50, 1400, 4, 0.4, 141
50, 1400, 4, 0.4, 140
50, 1400, 4, 0.4, 745
50, 1400, 4, 0.4, 538
50, 1200, 4, 0.4, 370
50, 1200, 4, 0.4, 98
50, 1200, 4, 0.4, 127
50, 1200, 4, 0.4, 161
50, 1200, 4, 0.4, 524
50, 1200, 4, 0.4, 1137
50, 1200, 4, 0.4, 136
50, 1200, 4, 0.4, 519
50, 1200, 4, 0.4, 372
50, 1200, 4, 0.4, 143
50, 1200, 4, 0.4, 363
50, 1200, 4, 0.4, 196
50, 1200, 4, 0.4, 599
50, 1200, 4, 0.4, 91
50, 1200, 4, 0.4, 88
50, 1200, 4, 0.4, 425
50, 1200, 4, 0.4, 99
50, 1200, 4, 0.4, 137
50, 1200, 4, 0.4, 290
50, 1200, 4, 0.4, 226
50, 1200, 4, 0.4, 1079
50, 1200, 4, 0.4, 924
50, 1200, 4, 0.4, 112
50, 1200, 4, 0.4, 189
50, 1200, 4, 0.4, 107
50, 1200, 4, 0.4, 93
50, 1200, 4, 0.4, 296
50, 1200, 4, 0.4, 98
50, 1200, 4, 0.4, 910
50, 1200, 4, 0.4, 798
50, 1200, 4, 0.4, 265
50, 1200, 4, 0.4, 518
50, 1200, 4, 0.4, 154
50, 1200, 4, 0.4, 1215
50, 1200, 4, 0.4, 130
50, 1200, 4, 0.4, 109
50, 1200, 4, 0.4, 91
50, 1200, 4, 0.4, 250
50, 1200, 4, 0.4, 99
50, 1200, 4, 0.4, 83
50, 1200, 4, 0.4, 503
50, 1200, 4, 0.4, 317
50, 1200, 4, 0.4, 281
50, 1200, 4, 0.4, 88
50, 1200, 4, 0.4, 115
50, 1200, 4, 0.4, 160
50, 1200, 4, 0.4, 964
50, 1200, 4, 0.4, 597
50, 1200, 4, 0.4, 554
50, 1200, 4, 0.4, 1222
50, 1200, 4, 0.4, 300
50, 1200, 4, 0.4, 968
50, 1200, 4, 0.4, 290
50, 1200, 4, 0.4, 268
50, 1200, 4, 0.4, 940
50, 1200, 4, 0.4, 87
50, 1200, 4, 0.4, 379
50, 1200, 4, 0.4, 127
50, 1200, 4, 0.4, 427
50, 1200, 4, 0.4, 903
50, 1200, 4, 0.4, 110
50, 1200, 4, 0.4, 286
50, 1200, 4, 0.4, 144
50, 1200, 4, 0.4, 110
50, 1200, 4, 0.4, 210
50, 1200, 4, 0.4, 89
50, 1200, 4, 0.4, 204
50, 1200, 4, 0.4, 711
50, 1200, 4, 0.4, 80
50, 1200, 4, 0.4, 200
50, 1200, 4, 0.4, 186
50, 1200, 4, 0.4, 1497
50, 1200, 4, 0.4, 256
50, 1200, 4, 0.4, 625
50, 1200, 4, 0.4, 104
50, 1200, 4, 0.4, 238
50, 1200, 4, 0.4, 92
50, 1200, 4, 0.4, 170
50, 1200, 4, 0.4, 107
50, 1200, 4, 0.4, 130
50, 1200, 4, 0.4, 455
50, 1200, 4, 0.4, 110
50, 1200, 4, 0.4, 90
50, 1200, 4, 0.4, 309
50, 1200, 4, 0.4, 800
50, 1200, 4, 0.4, 326
50, 1200, 4, 0.4, 332
50, 1200, 4, 0.4, 102
50, 1200, 4, 0.4, 140
50, 1200, 4, 0.4, 106
50, 1200, 4, 0.4, 278
50, 1200, 4, 0.4, 101
50, 1200, 4, 0.4, 92
50, 1200, 4, 0.4, 183
50, 1200, 4, 0.4, 83
50, 1200, 4, 0.4, 161
50, 1200, 4, 0.4, 139
50, 1200, 4, 0.4, 165
50, 1200, 4, 0.4, 121
50, 1200, 4, 0.4, 141
50, 1000, 4, 0.4, 457
50, 1000, 4, 0.4, 142
50, 1000, 4, 0.4, 212
50, 1000, 4, 0.4, 155
50, 1000, 4, 0.4, 95
50, 1000, 4, 0.4, 165
50, 1000, 4, 0.4, 333
50, 1000, 4, 0.4, 128
50, 1000, 4, 0.4, 183
50, 1000, 4, 0.4, 67
50, 1000, 4, 0.4, 93
50, 1000, 4, 0.4, 107
50, 1000, 4, 0.4, 80
50, 1000, 4, 0.4, 658
50, 1000, 4, 0.4, 1105
50, 1000, 4, 0.4, 75
50, 1000, 4, 0.4, 203
50, 1000, 4, 0.4, 66
50, 1000, 4, 0.4, 104
50, 1000, 4, 0.4, 266
50, 1000, 4, 0.4, 84
50, 1000, 4, 0.4, 424
50, 1000, 4, 0.4, 103
50, 1000, 4, 0.4, 630
50, 1000, 4, 0.4, 181
50, 1000, 4, 0.4, 513
50, 1000, 4, 0.4, 68
50, 1000, 4, 0.4, 715
50, 1000, 4, 0.4, 69
50, 1000, 4, 0.4, 83
50, 1000, 4, 0.4, 101
50, 1000, 4, 0.4, 678
50, 1000, 4, 0.4, 79
50, 1000, 4, 0.4, 151
50, 1000, 4, 0.4, 91
50, 1000, 4, 0.4, 225
50, 1000, 4, 0.4, 96
50, 1000, 4, 0.4, 70
50, 1000, 4, 0.4, 131
50, 1000, 4, 0.4, 202
50, 1000, 4, 0.4, 292
50, 1000, 4, 0.4, 73
50, 1000, 4, 0.4, 481
50, 1000, 4, 0.4, 111
50, 1000, 4, 0.4, 158
50, 1000, 4, 0.4, 392
50, 1000, 4, 0.4, 134
50, 1000, 4, 0.4, 337
50, 1000, 4, 0.4, 69
50, 1000, 4, 0.4, 140
50, 1000, 4, 0.4, 129
50, 1000, 4, 0.4, 84
50, 1000, 4, 0.4, 90
50, 1000, 4, 0.4, 103
50, 1000, 4, 0.4, 597
50, 1000, 4, 0.4, 75
50, 1000, 4, 0.4, 75
50, 1000, 4, 0.4, 72
50, 1000, 4, 0.4, 897
50, 1000, 4, 0.4, 695
50, 1000, 4, 0.4, 85
50, 1000, 4, 0.4, 430
50, 1000, 4, 0.4, 382
50, 1000, 4, 0.4, 242
50, 1000, 4, 0.4, 77
50, 1000, 4, 0.4, 84
50, 1000, 4, 0.4, 83
50, 1000, 4, 0.4, 77
50, 1000, 4, 0.4, 177
50, 1000, 4, 0.4, 239
50, 1000, 4, 0.4, 86
50, 1000, 4, 0.4, 79
50, 1000, 4, 0.4, 120
50, 1000, 4, 0.4, 94
50, 1000, 4, 0.4, 592
50, 1000, 4, 0.4, 128
50, 1000, 4, 0.4, 94
50, 1000, 4, 0.4, 160
50, 1000, 4, 0.4, 64
50, 1000, 4, 0.4, 176
50, 1000, 4, 0.4, 705
50, 1000, 4, 0.4, 259
50, 1000, 4, 0.4, 85
50, 1000, 4, 0.4, 131
50, 1000, 4, 0.4, 76
50, 1000, 4, 0.4, 77
50, 1000, 4, 0.4, 225
50, 1000, 4, 0.4, 369
50, 1000, 4, 0.4, 76
50, 1000, 4, 0.4, 170
50, 1000, 4, 0.4, 88
50, 1000, 4, 0.4, 79
50, 1000, 4, 0.4, 143
50, 1000, 4, 0.4, 75
50, 1000, 4, 0.4, 105
50, 1000, 4, 0.4, 113
50, 1000, 4, 0.4, 283
50, 1000, 4, 0.4, 96
50, 1000, 4, 0.4, 221
50, 1000, 4, 0.4, 1474
50, 800, 4, 0.4, 61
50, 800, 4, 0.4, 147
50, 800, 4, 0.4, 60
50, 800, 4, 0.4, 606
50, 800, 4, 0.4, 64
50, 800, 4, 0.4, 706
50, 800, 4, 0.4, 70
50, 800, 4, 0.4, 56
50, 800, 4, 0.4, 84
50, 800, 4, 0.4, 68
50, 800, 4, 0.4, 335
50, 800, 4, 0.4, 116
50, 800, 4, 0.4, 64
50, 800, 4, 0.4, 73
50, 800, 4, 0.4, 121
50, 800, 4, 0.4, 65
50, 800, 4, 0.4, 65
50, 800, 4, 0.4, 114
50, 800, 4, 0.4, 358
50, 800, 4, 0.4, 74
50, 800, 4, 0.4, 116
50, 800, 4, 0.4, 160
50, 800, 4, 0.4, 78
50, 800, 4, 0.4, 60
50, 800, 4, 0.4, 66
50, 800, 4, 0.4, 69
50, 800, 4, 0.4, 58
50, 800, 4, 0.4, 145
50, 800, 4, 0.4, 68
50, 800, 4, 0.4, 55
50, 800, 4, 0.4, 54
50, 800, 4, 0.4, 66
50, 800, 4, 0.4, 78
50, 800, 4, 0.4, 80
50, 800, 4, 0.4, 105
50, 800, 4, 0.4, 113
50, 800, 4, 0.4, 100
50, 800, 4, 0.4, 70
50, 800, 4, 0.4, 71
50, 800, 4, 0.4, 68
50, 800, 4, 0.4, 109
50, 800, 4, 0.4, 89
50, 800, 4, 0.4, 457
50, 800, 4, 0.4, 55
50, 800, 4, 0.4, 249
50, 800, 4, 0.4, 679
50, 800, 4, 0.4, 65
50, 800, 4, 0.4, 63
50, 800, 4, 0.4, 73
50, 800, 4, 0.4, 98
50, 800, 4, 0.4, 151
50, 800, 4, 0.4, 54
50, 800, 4, 0.4, 55
50, 800, 4, 0.4, 412
50, 800, 4, 0.4, 55
50, 800, 4, 0.4, 106
50, 800, 4, 0.4, 99
50, 800, 4, 0.4, 72
50, 800, 4, 0.4, 61
50, 800, 4, 0.4, 55
50, 800, 4, 0.4, 70
50, 800, 4, 0.4, 54
50, 800, 4, 0.4, 120
50, 800, 4, 0.4, 175
50, 800, 4, 0.4, 326
50, 800, 4, 0.4, 101
50, 800, 4, 0.4, 479
50, 800, 4, 0.4, 107
50, 800, 4, 0.4, 209
50, 800, 4, 0.4, 65
50, 800, 4, 0.4, 222
50, 800, 4, 0.4, 73
50, 800, 4, 0.4, 73
50, 800, 4, 0.4, 61
50, 800, 4, 0.4, 138
50, 800, 4, 0.4, 80
50, 800, 4, 0.4, 63
50, 800, 4, 0.4, 62
50, 800, 4, 0.4, 769
50, 800, 4, 0.4, 62
50, 800, 4, 0.4, 118
50, 800, 4, 0.4, 58
50, 800, 4, 0.4, 52
50, 800, 4, 0.4, 179
50, 800, 4, 0.4, 164
50, 800, 4, 0.4, 87
50, 800, 4, 0.4, 135
50, 800, 4, 0.4, 70
50, 800, 4, 0.4, 230
50, 800, 4, 0.4, 236
50, 800, 4, 0.4, 67
50, 800, 4, 0.4, 53
50, 800, 4, 0.4, 670
50, 800, 4, 0.4, 79
50, 800, 4, 0.4, 125
50, 800, 4, 0.4, 110
50, 800, 4, 0.4, 77
50, 800, 4, 0.4, 540
50, 800, 4, 0.4, 91
50, 800, 4, 0.4, 185
50, 600, 4, 0.4, 77
50, 600, 4, 0.4, 66
50, 600, 4, 0.4, 40
50, 600, 4, 0.4, 45
50, 600, 4, 0.4, 66
50, 600, 4, 0.4, 234
50, 600, 4, 0.4, 56
50, 600, 4, 0.4, 147
50, 600, 4, 0.4, 82
50, 600, 4, 0.4, 266
50, 600, 4, 0.4, 84
50, 600, 4, 0.4, 60
50, 600, 4, 0.4, 55
50, 600, 4, 0.4, 485
50, 600, 4, 0.4, 55
50, 600, 4, 0.4, 66
50, 600, 4, 0.4, 87
50, 600, 4, 0.4, 52
50, 600, 4, 0.4, 48
50, 600, 4, 0.4, 57
50, 600, 4, 0.4, 92
50, 600, 4, 0.4, 120
50, 600, 4, 0.4, 39
50, 600, 4, 0.4, 184
50, 600, 4, 0.4, 75
50, 600, 4, 0.4, 77
50, 600, 4, 0.4, 96
50, 600, 4, 0.4, 167
50, 600, 4, 0.4, 130
50, 600, 4, 0.4, 52
50, 600, 4, 0.4, 67
50, 600, 4, 0.4, 315
50, 600, 4, 0.4, 76
50, 600, 4, 0.4, 79
50, 600, 4, 0.4, 123
50, 600, 4, 0.4, 45
50, 600, 4, 0.4, 144
50, 600, 4, 0.4, 47
50, 600, 4, 0.4, 60
50, 600, 4, 0.4, 207
50, 600, 4, 0.4, 350
50, 600, 4, 0.4, 89
50, 600, 4, 0.4, 74
50, 600, 4, 0.4, 84
50, 600, 4, 0.4, 117
50, 600, 4, 0.4, 128
50, 600, 4, 0.4, 357
50, 600, 4, 0.4, 91
50, 600, 4, 0.4, 57
50, 600, 4, 0.4, 61
50, 600, 4, 0.4, 72
50, 600, 4, 0.4, 63
50, 600, 4, 0.4, 54
50, 600, 4, 0.4, 49
50, 600, 4, 0.4, 78
50, 600, 4, 0.4, 89
50, 600, 4, 0.4, 93
50, 600, 4, 0.4, 68
50, 600, 4, 0.4, 276
50, 600, 4, 0.4, 52
50, 600, 4, 0.4, 55
50, 600, 4, 0.4, 115
50, 600, 4, 0.4, 309
50, 600, 4, 0.4, 53
50, 600, 4, 0.4, 95
50, 600, 4, 0.4, 41
50, 600, 4, 0.4, 131
50, 600, 4, 0.4, 53
50, 600, 4, 0.4, 73
50, 600, 4, 0.4, 135
50, 600, 4, 0.4, 166
50, 600, 4, 0.4, 101
50, 600, 4, 0.4, 158
50, 600, 4, 0.4, 61
50, 600, 4, 0.4, 109
50, 600, 4, 0.4, 43
50, 600, 4, 0.4, 90
50, 600, 4, 0.4, 200
50, 600, 4, 0.4, 84
50, 600, 4, 0.4, 251
50, 600, 4, 0.4, 50
50, 600, 4, 0.4, 47
50, 600, 4, 0.4, 107
50, 600, 4, 0.4, 187
50, 600, 4, 0.4, 52
50, 600, 4, 0.4, 54
50, 600, 4, 0.4, 66
50, 600, 4, 0.4, 40
50, 600, 4, 0.4, 94
50, 600, 4, 0.4, 349
50, 600, 4, 0.4, 141
50, 600, 4, 0.4, 82
50, 600, 4, 0.4, 108
50, 600, 4, 0.4, 41
50, 600, 4, 0.4, 58
50, 600, 4, 0.4, 93
50, 600, 4, 0.4, 343
50, 600, 4, 0.4, 77
50, 600, 4, 0.4, 330
50, 600, 4, 0.4, 48
50, 400, 4, 0.4, 26
50, 400, 4, 0.4, 138
50, 400, 4, 0.4, 66
50, 400, 4, 0.4, 165
50, 400, 4, 0.4, 58
50, 400, 4, 0.4, 49
50, 400, 4, 0.4, 38
50, 400, 4, 0.4, 75
50, 400, 4, 0.4, 31
50, 400, 4, 0.4, 43
50, 400, 4, 0.4, 201
50, 400, 4, 0.4, 25
50, 400, 4, 0.4, 31
50, 400, 4, 0.4, 26
50, 400, 4, 0.4, 53
50, 400, 4, 0.4, 154
50, 400, 4, 0.4, 78
50, 400, 4, 0.4, 31
50, 400, 4, 0.4, 65
50, 400, 4, 0.4, 32
50, 400, 4, 0.4, 30
50, 400, 4, 0.4, 146
50, 400, 4, 0.4, 32
50, 400, 4, 0.4, 33
50, 400, 4, 0.4, 183
50, 400, 4, 0.4, 30
50, 400, 4, 0.4, 54
50, 400, 4, 0.4, 33
50, 400, 4, 0.4, 92
